"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",1137811.65029979,936617.003327683,64320.429080224,28.5699950962044
"2",2146509.2729402,3434083.95618099,121342.049383846,104.751207205791
"3",3112401.22526113,2244895.43819354,175943.867533668,68.4769243274589
"4",2958768.49909327,7861678.7011397,167259.018098986,239.807862916743
"5",1573502.39856121,1582113.7523487,88950.0027597296,48.259835114723
"6",2061203.77998903,2781499.45994211,116519.734628963,84.8451668593493
"7",1464190.85924842,2811843.22659384,82770.6275440108,85.7707546517558
"8",4053533.16058707,3162035.68663921,229146.003304836,96.4528123452181
"9",2374921.87245731,14847315.8770904,134254.200884843,452.893488259539
"10",4605750.75778814,6648283.94085081,260362.833250517,202.795207553828
"11",1473295.72893172,14363542.0193206,83285.3253189854,438.136744900139
"12",1308932.30232799,13874105.921838,73993.8699876373,423.20728402627
"13",1903249.79813194,1518543.23873656,107590.604851375,46.3207188529965
"14",903488.793916533,3097586.47684373,51074.1710884872,94.4868928698411
"15",5552412.2917793,1927987.74371077,313877.556925574,58.8101648674508
"16",1897607.06458718,2075226.55019589,107271.62143906,63.3014478190791
"17",3532787.08418214,8562321.66980452,199708.25667306,261.179849660337
"18",3529473.36551752,2803987.89275722,199520.932341917,85.5311403287252
"19",1924363.37065085,3626499.97732365,108784.153927336,110.620548420979
"20",2283693.94547613,8440682.81205783,129097.091264826,257.469451966313
"21",2273816.8895364,2157570.59295113,128538.741843878,65.813220389255
"22",1669553.08002481,3107495.76549364,94379.7424214378,94.7891597805729
"23",6694505.94783471,3870090.43625383,378440.047552148,118.050883544505
"24",1890124.80307273,8091993.56168072,106848.649613299,246.833247265801
"25",2079935.58573768,4773066.64336797,117578.642562348,145.594720264939
"26",983920.823644937,4097248.3529522,55620.9892394186,124.979970399728
"27",4516815.39078654,8076805.60650575,255335.321918177,246.369963123693
"28",2631089.53215678,1940121.11199128,148735.344388696,59.1802737497827
"29",1774462.66520915,1752336.33161124,100310.275415987,53.4522010845008
"30",1475315.22118525,1366860.15681982,83399.4871033517,41.6938704281424
"31",8646212.98098348,4687390.80451708,488769.937194202,142.981316614208
"32",3119208.78940055,5548018.85001195,176328.69875448,169.233390783357
"33",2235599.74159078,2434175.7410398,126378.328603745,74.2506154999581
"34",6961327.06378125,2835109.71021601,393523.430342985,86.4804613094715
"35",2244452.14144082,3449701.54961583,126878.754273138,105.227596771924
"36",3627056.80641183,4065706.40202912,205037.318808687,124.017833923457
"37",2076882.96427986,4784154.62549172,117406.078041731,145.932941324109
"38",1482098.05913138,3673944.13681991,83782.9205538371,112.067756190361
"39",1451516.23618223,1954155.17787061,82054.1318095607,59.6083603550095
"40",3304624.46995615,1827487.70938954,186810.236826616,55.7445729792781
"41",3533944.84867761,5411919.60225816,199773.705035364,165.08190215235
"42",515676.118564109,5007171.18292903,29151.1421980331,152.735702676635
"43",1394317.20748558,5246757.04396116,78820.6739101173,160.043883982856
"44",1770816.55181283,4164843.96094584,100104.160829214,127.041865691018
"45",5430210.94597115,2668818.06231823,306969.521668166,81.4080020778967
"46",1519160.39653658,2957671.6841097,85878.0524185797,90.2190171766862
"47",2847026.04628147,9095081.53752732,160942.223478859,277.430832457165
"48",1409059.26891307,3025728.15151772,79654.04181973,92.2949702430986
"49",1951488.43819789,7832012.67573902,110317.532481683,238.902948531023
"50",2867488.77931241,4153395.80094405,162098.980634893,126.69265798504
"51",4671751.34674594,6898640.33762914,264093.842860231,210.431926728099
"52",4476573.53948603,3291438.30299782,253060.45231041,100.400031007346
"53",2172114.16033379,3629081.36876253,122789.492238973,110.699289614538
"54",2923532.68986263,2085777.96906199,165267.139769996,63.6233018791607
"55",2400692.15932379,547271.862858792,135710.99376294,16.6936478652588
"56",1195678.21496268,5654209.16794265,67591.6227505777,172.472555619961
"57",2441941.08862427,2573862.75230952,138042.793433833,78.5115430859408
"58",1209413.41170899,2369191.02234518,68368.0726559651,72.2683611870026
"59",1725497.19811767,5022447.6158705,97542.2602944962,153.20168569069
"60",1866553.85797217,5599441.55404403,105516.185402465,170.801957654138
"61",2629259.44007912,2097522.57846983,148631.889385699,63.981552297418
"62",1878910.60026308,3711944.6349632,106214.711354432,113.226900260723
"63",3326993.20918628,2581476.18801484,188074.740406701,78.74377869558
"64",5348043.74153458,3342630.12763588,302324.614187837,101.961555273592
"65",1549526.90535568,1476208.62432123,87594.6694671031,45.0293695373762
"66",2497762.46532975,2856840.2804352,141198.372743114,87.1433173994144
"67",1549733.34196945,2098421.2845578,87606.3393173563,64.0089658810226
"68",1629344.80364474,7850094.62928629,92106.7708020484,239.454509438352
"69",3297827.17203936,2761982.81941331,186425.985954797,84.2498431334068
"70",2725985.84179738,2623370.24556844,154099.827475686,80.0216895327886
"71",3202386.27269521,4804341.00726436,181030.717242264,146.548694429386
"72",4044488.52488483,6365419.21293679,228634.710553449,194.166874029367
"73",6346326.75875182,5178203.57172143,358757.497428219,157.952770583507
"74",1201200.42581995,7300260.88084141,67903.7930220965,222.682715374197
"75",2986135.0708032,8403097.37158935,168806.04887018,256.322968562682
"76",4312977.6949197,13606909.9826141,243812.38834879,415.056901696852
"77",2988782.76197324,5401242.95628332,168955.722704232,164.75622824075
"78",6629765.32640307,5957104.39806973,374780.263836358,181.711887394474
