"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2697508.41272856,1650464.42269202,152490,50.3447623684379
"2",2697508.41272856,1065319.03152326,152490,32.4958434433465
"3",2697508.41272856,10108825.3362473,152490,308.353456384915
"4",2697508.41272856,2643740.14587919,152490,80.6430405758732
"5",2697508.41272856,5536479.27225322,152490,168.881394525754
"6",2697508.41272856,1416812.06824367,152490,43.217573136245
"7",2697508.41272856,2062237.97939785,152490,62.9052523595817
"8",2697508.41272856,12171595.0186124,152490,371.274927488245
"9",2697508.41272856,6115253.7479124,152490,186.535978921128
"10",2697508.41272856,2382946.43374932,152490,72.6879478856921
"11",2697508.41272856,4942449.31979957,152490,150.76146634988
"12",2697508.41272856,1930666.68144828,152490,58.8918815539424
"13",2697508.41272856,1315196.38369317,152490,40.1179501324017
"14",2697508.41272856,5985693.61284905,152490,182.583955404288
"15",2697508.41272856,5357599.9498601,152490,163.424968531536
"16",2697508.41272856,2522551.04001083,152490,76.9463618394515
"17",2697508.41272856,2102292.68200565,152490,64.1270566328532
"18",2697508.41272856,1064757.73935229,152490,32.4787221285345
"19",2697508.41272856,2064801.73433374,152490,62.9834555799865
"20",2697508.41272856,3737040.39901462,152490,113.992406175453
"21",2697508.41272856,4132252.63202047,152490,126.047719626758
"22",2697508.41272856,2105931.24420979,152490,64.2380451201009
"23",2697508.41272856,19035479.9288335,152490,580.646695808918
"24",2697508.41272856,3032174.79546518,152490,92.4916147470012
"25",2697508.41272856,14189516.6253675,152490,432.828380185225
"26",2697508.41272856,5884040.86056621,152490,179.483201708894
"27",2697508.41272856,842302.893704764,152490,25.6930948906174
"28",2697508.41272856,5983883.33947562,152490,182.528735926937
"29",2697508.41272856,2391743.83961019,152490,72.9562986004576
"30",2697508.41272856,1932945.01397157,152490,58.961378422766
"31",2697508.41272856,1890157.39251164,152490,57.6562108559319
"32",2697508.41272856,2095387.07810258,152490,63.9164122937628
"33",2697508.41272856,4185038.56195527,152490,127.657869510892
"34",2697508.41272856,4018785.30657886,152490,122.586581381426
"35",2697508.41272856,13661536.3669106,152490,416.723191680836
"36",2697508.41272856,1174647.28826961,152490,35.8307260560071
"37",2697508.41272856,1437372.74020903,152490,43.8447433617886
"38",2697508.41272856,37795091.876955,152490,1152.87848261219
"39",2697508.41272856,8081942.16736568,152490,246.526645650337
"40",2697508.41272856,3072833.3928286,152490,93.7318398584013
"41",2697508.41272856,11593558.6850819,152490,353.642858931172
"42",2697508.41272856,2358890.30421564,152490,71.9541543496265
"43",2697508.41272856,4080109.56354753,152490,124.457179197447
"44",2697508.41272856,2121912.41367623,152490,64.7255249882492
"45",2697508.41272856,1216482.91119262,152490,37.1068544388044
"46",2697508.41272856,2257945.63254603,152490,68.8749995143607
"47",2697508.41272856,5484211.49117791,152490,167.287049939113
"48",2697508.41272856,6124398.63021633,152490,186.814928845857
"49",2697508.41272856,3264082.42987853,152490,99.5655841009864
"50",2697508.41272856,2202160.00834673,152490,67.1733487818307
"51",2697508.41272856,12773777.8614665,152490,389.643546471493
"52",2697508.41272856,8745689.63067947,152490,266.773194351267
"53",2697508.41272856,2076221.95461393,152490,63.3318110296989
"54",2697508.41272856,2353904.32067215,152490,71.8020649418099
"55",2697508.41272856,1334933.45156048,152490,40.7199976397382
"56",2697508.41272856,4181726.58409916,152490,127.556842953856
"57",2697508.41272856,2461663.25002635,152490,75.0890777467062
"58",2697508.41272856,3920954.79452293,152490,119.60241897591
"59",2697508.41272856,4951289.3869311,152490,151.031118378085
"60",2697508.41272856,2701693.91212177,152490,82.4108269938802
"61",2697508.41272856,1538040.44628773,152490,46.9154498072153
"62",2697508.41272856,4699999.68748832,152490,143.365930307294
"63",2697508.41272856,5878649.62429283,152490,179.318750718419
"64",2697508.41272856,630963.325339127,152490,19.246521306764
"65",2697508.41272856,4660252.28239798,152490,142.153499650491
"66",2697508.41272856,7852278.49834651,152490,239.521124851183
"67",2697508.41272856,5432970.59453898,152490,165.724028810415
"68",2697508.41272856,1580263.95451114,152490,48.2034100071707
"69",2697508.41272856,5300264.20221867,152490,161.676033776846
"70",2697508.41272856,3841941.65127482,152490,117.192250137299
"71",2697508.41272856,3747032.38994823,152490,114.297195786319
"72",2697508.41272856,4833652.34295361,152490,147.442789575994
"73",2697508.41272856,5115100.57162035,152490,156.027915069419
"74",2697508.41272856,2395622.25501955,152490,73.0746034239154
"75",2697508.41272856,6822319.03962373,152490,208.103868298662
"76",2697508.41272856,9550824.87777144,152490,291.332549967782
"77",2697508.41272856,6302110.26898896,152490,192.235736529504
"78",2697508.41272856,1676612.8321256,152490,51.1423775373244
"79",2697508.41272856,7773627.96447919,152490,237.122016828459
"80",2697508.41272856,3318472.18245276,152490,101.224656014916
"81",2697508.41272856,7901289.53713602,152490,241.016127753011
"82",2697508.41272856,6645066.79169103,152490,202.697073593637
"83",2697508.41272856,1316120.66962631,152490,40.1461439880371
"84",2697508.41272856,3353728.65649856,152490,102.300098044069
"85",2697508.41272856,1661860.55981465,152490,50.692383200168
"86",2697508.41272856,9573794.13565222,152490,292.033190232357
"87",2697508.41272856,4645946.71782119,152490,141.717131414216
"88",2697508.41272856,3457796.18288961,152490,105.474510539361
"89",2697508.41272856,11148149.1144218,152490,340.056356439382
"90",2697508.41272856,2478731.37776603,152490,75.6097135285587
"91",2697508.41272856,5115063.58865486,152490,156.026786963545
"92",2697508.41272856,5461133.95692245,152490,166.583106877895
"93",2697508.41272856,12201462.4094138,152490,372.185984201608
"94",2697508.41272856,7381608.12390782,152490,225.164082173262
"95",2697508.41272856,2554561.47005103,152490,77.9227885176206
"96",2697508.41272856,3286224.4660249,152490,100.240991297177
"97",2697508.41272856,19018945.8500615,152490,580.142350331784
"98",2697508.41272856,8232208.96793239,152490,251.110292690761
"99",2697508.41272856,22041836.6430398,152490,672.350771516654
"100",2697508.41272856,16192401.3017665,152490,493.923155509266
"101",2697508.41272856,3623095.7999607,152490,110.516709466293
"102",2697508.41272856,5139700.79226841,152490,156.778305229734
"103",2697508.41272856,7832626.24837338,152490,238.921664577275
"104",2697508.41272856,2433103.59619956,152490,74.2179114461994
"105",2697508.41272856,6083358.82949924,152490,185.563075739336
"106",2697508.41272856,10036575.5773676,152490,306.149593707255
"107",2697508.41272856,11666618.5449538,152490,355.871432436512
"108",2697508.41272856,2267464.85431161,152490,69.1653680622261
"109",2697508.41272856,609515.178798442,152490,18.5922800968426
"110",2697508.41272856,2832679.52037166,152490,86.4063322773386
"111",2697508.41272856,1453147.47374549,152490,44.3259262339547
"112",2697508.41272856,4765899.62150912,152490,145.37610179161
"113",2697508.41272856,2108540.15968745,152490,64.3176258901897
"114",2697508.41272856,7187041.78634857,152490,219.229149014666
"115",2697508.41272856,6021764.75945363,152490,183.684247709409
"116",2697508.41272856,2027747.44242193,152490,61.8531740087011
"117",2697508.41272856,1173574.57242569,152490,35.7980045846996
"118",2697508.41272856,914832.386892294,152490,27.9054904133719
"119",2697508.41272856,1597859.99504122,152490,48.7401489195232
