"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",5210133.24809683,2539982.61614954,294528.541691792,77.4780840300936
"2",2247284.42644905,4073481.00203,127038.863186559,124.254985590692
"3",877348.000842161,5848044.01729669,49596.4335151393,178.385175907489
"4",3517365.73389518,3220430.01455882,198836.488602138,98.2340373885197
"5",2810299.02729241,5842598.20148099,158866.047145463,178.219060055869
"6",1641528.72914657,3172494.94811461,92795.527430575,96.7718552923357
"7",2805093.4559157,1971051.28148632,158571.776486106,60.1237488176691
"8",932507.960776707,4651778.69324909,52714.6229712792,141.895026443651
"9",3944978.01156501,12379756.963511,223009.386790032,377.624572779584
"10",4141865.78121056,11868384.3770297,234139.441418065,362.025974594632
"11",2406726.72164644,21646694.5462858,136052.127234198,660.297597458895
"12",5043587.34512467,4678457.0902613,285113.71109316,142.708808031114
"13",5125110.96129529,5029415.86936503,289722.236564739,153.414241054793
"14",1596834.30548135,16476894.0316254,90268.9541555671,502.601148614341
"15",4303198.46121637,5447139.45792419,243259.568813406,166.15622719673
"16",12284524.1868261,10702787.1103579,694443.466574505,326.4713048901
"17",5393712.00474314,8977240.63092314,304906.238557872,273.836285153569
"18",2802653.59080517,2946836.39073364,158433.851047598,89.8885039813031
"19",1019454.28357673,4403664.91707722,57629.6937459296,134.326714803625
"20",1661204.25825084,15531717.6533558,93907.7839925761,473.770063553673
"21",807008.516321311,8204159.54127477,45620.1463814377,250.254690049327
"22",7230223.11955069,3494963.03333819,408724.109366189,106.608225527755
"23",2709807.32320965,3359038.70955082,153185.256722986,102.46207267097
"24",1142547.21155294,7486830.12568256,64588.1300935312,228.373710083108
"25",5042302.97762408,4105095.76284798,285041.105870044,125.219343015689
"26",1804762.08227768,2057578.82039067,102023.099771595,62.7631322085329
"27",2270785.99636336,8344808.20075923,128367.405621987,254.544951167246
"28",2585388.58211749,5848124.53416953,146151.872233945,178.38763194518
"29",1462725.56743019,3959142.36033263,82687.7946793173,120.767269244529
"30",2997212.91941922,10271715.4833551,169432.279034092,313.322158306356
"31",3453556.17018712,939760.097841662,195229.337527492,28.6658701385453
"32",861834.067257578,755646.763132275,48719.4317155712,23.0497890177622
"33",3896213.66346491,735886.012835241,220252.740913898,22.4470191160011
"34",5070012.16736687,7133304.19444981,286607.504819512,217.589970213112
"35",2040647.14339754,4215688.28760397,115357.669109892,128.592790090352
"36",3407203.67928495,5122794.87517363,192609.033804131,156.262617422681
"37",4004159.5380846,3019018.35706872,226354.915180745,92.0902987564361
"38",1761530.38783455,6675398.65403745,99579.2144978644,203.622298264358
"39",1794042.11759375,1293274.23020791,101417.100766387,39.4492501030975
"40",1435811.82042671,3660656.70189109,81166.3620635019,111.66244436129
"41",5645788.66446166,2472563.35045783,319156.118061156,75.4215677770699
"42",4465137.37547245,1579314.04579879,252413.966597074,48.174434569871
"43",4779655.46407413,4526221.87189391,270193.656589721,138.065117571969
"44",12743301.6182463,1999189.37158528,720378.129164305,60.9820559947623
"45",3390364.76702766,1344626.69162464,191657.131034153,41.0156743358857
"46",837104.514628728,9220999.10646685,47321.471485835,281.271745353628
"47",3015009.94758395,2022449.37106136,170438.344042836,61.6915648640317
"48",11517112.4914268,4130395.41224168,651061.726269541,125.991068124827
"49",1502143.72657148,1978134.6976556,84916.101015302,60.3398170339215
"50",3877854.65850365,10514774.6680127,219214.907388215,320.736287762776
"51",5026553.88424273,4155547.91182027,284150.810500291,126.758304665553
"52",6973170.01066735,5998329.23819754,394192.911469397,182.969384830575
"53",14110276.032551,1247247.7110549,797653.116502151,38.0452851720478
"54",583521.52085806,3382800.46038881,32986.4390026647,103.186886658445
"55",4085490.79826723,23753501.503925,230952.56677906,724.562354808536
"56",1303019.0489115,8880734.15200816,73659.5941020737,270.892510249252
"57",13430260.5186853,8644655.43792482,759211.877460936,263.691308819301
"58",690536.525488996,25627601.1528259,39035.9912410078,781.728750025221
"59",1417604.3140968,3465490.1293446,80137.0927469924,105.709201999914
"60",2757643.40813633,3300256.4997508,155889.427933741,100.669015914832
"61",4741780.91844125,4552247.44096718,268052.610639204,138.858985693258
"62",4885847.73386546,5004065.73325727,276196.699673505,152.640975929653
"63",5040847.27722309,7906502.15274193,284958.815207631,241.175130207344
"64",1094423.04652555,5002053.3972059,61867.673730764,152.579592855338
"65",7871290.16039274,5152645.72903196,444963.59340143,157.173169703197
"66",4425014.22037234,4145479.61960741,250145.806878889,126.451187606897
"67",3627158.58101429,2792803.08421707,205043.072121283,85.1899657354724
"68",2788176.78670484,4639827.87696898,157615.478119884,141.530486016448
"69",832265.809293925,4797877.42815244,47047.9397433491,146.351533345533
"70",2953480.93525713,8696741.46325095,166960.112410474,265.280109239175
"71",1773424.86062897,4910277.02687311,100251.608380998,149.78010230473
"72",1281640.56606854,11802247.6364094,72451.0696602812,360.008579705912
"73",2056883.25390306,1768550.74635034,116275.495530489,53.9467957245063
"74",6635915.1704924,9745348.14899895,375127.914179451,297.266169457202
"75",701078.983451176,7063193.61034253,39631.955801143,215.451359620927
