"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2463883.67383995,3991702.34558307,139283.206551267,121.760459220402
"2",2131371.02265427,4679403.38741269,120486.284940181,142.737673303556
"3",2646647.82098501,3996852.04985242,149614.853587711,121.91754266561
"4",2752309.43824728,3764890.85802512,155587.898913649,114.841939628861
"5",2739381.98626976,4463836.5284301,154857.110774953,136.162153019219
"6",2497465.44617605,4315505.71671872,141181.582266934,131.637560204702
"7",3047369.53897028,4197330.8408967,172267.629937634,128.03282570732
"8",2708763.3900789,4168834.5298413,153126.243241376,127.163591576165
"9",2840122.94080417,4349321.63756401,160551.991311549,132.669060475668
"10",2846623.3088775,4212458.48087167,160919.456755892,128.494270031272
"11",2835986.79525538,3909011.20925497,160318.175234551,119.238099119102
"12",2250578.12703966,4297574.13838389,127225.055897096,131.090586251343
"13",2400320.54911626,4176051.53705344,135689.986658651,127.383734772293
"14",2595062.45407024,4029419.58130394,146698.73567545,122.910962826208
"15",2348499.29671343,4181087.26749909,132760.534152917,127.53734162934
"16",2724518.60348858,4970491.8837568,154016.884575989,151.616859655678
"17",2504458.01314116,4728252.7873955,141576.871687156,144.227745673589
"18",2834202.57926452,4049937.53990821,160217.31360418,123.536830149378
"19",2386722.53288396,4504503.21947416,134921.291560063,137.402625015328
"20",2683572.48488535,4774281.53647627,151702.202776909,145.631778624998
"21",2410811.52082302,3720883.90122475,136283.040703642,113.499578198822
"22",2774409.25555787,4696392.10297781,156837.200352632,143.255886744762
"23",2260187.53895297,4837045.82482065,127768.27541617,147.54630228178
"24",2510352.58812463,4553313.28031965,141910.091681944,138.891497408255
"25",2047510.25123318,4080992.91757193,115745.640212751,124.484124491047
"26",2483310.09955484,3744604.12552644,140381.381312571,114.223125486104
"27",2530467.90975753,4583159.53034787,143047.209691039,139.801909256339
"28",2356740.15576224,4334819.29539685,133226.389454952,132.226689855524
"29",2668170.3215273,4527741.89013201,150831.519342008,138.111483283305
"30",2174649.9804808,4424223.79717395,122932.842010338,134.953830371098
"31",2352689.14737625,4377288.27591871,132997.386177014,133.52213779309
"32",2411149.7822983,4024067.61263414,136302.162605958,122.747709630817
"33",2706117.58033374,4365455.91168444,152976.675764168,133.161210555011
"34",2365834.225037,3701398.24701193,133740.476683434,112.905199660606
