"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2648465.37773978,4037175.42823685,149717.599969605,123.14754246127
"2",2285823.75930638,3913633.81157321,129217.489521767,119.379104167157
"3",2214488.69875647,4027207.07024823,125184.922530714,122.843473735377
"4",2667878.74718011,4297287.72570657,150815.036660437,131.081849693329
"5",2442485.56680507,4158147.6784897,138073.572755001,126.837606365963
"6",2181123.22395365,3750044.20687391,123298.77410253,114.389066416995
"7",2504476.29514675,4865033.79343867,141577.905167912,148.400030244575
"8",2414793.34133601,4474616.37545313,136508.132794981,136.49097491279
"9",2617994.07478177,3666691.42392133,147995.058914259,111.846523849703
"10",3119799.63494356,4740669.40733261,176362.099220046,144.606494692082
"11",2863326.66485983,4012185.63487088,161863.696537213,122.385269011841
"12",2543811.50294741,4161609.82245569,143801.522269241,126.943213498632
"13",2255444.18769632,4029484.94197282,127500.1340344,122.912956548277
"14",2170030.71377449,4430046.82205005,122671.715121272,135.131452378348
"15",2315535.08095726,5091246.51866124,130897.068876242,155.300285554212
"16",2609112.96428964,4235230.48130003,147493.010233871,129.188893274559
"17",2877280.56414049,4239047.66795705,162652.50968466,129.305330413416
"18",2215864.3672368,3761739.44684188,125262.688993119,114.745810899902
"19",2451836.80982472,3477628.34161818,138602.198000928,106.079458640462
"20",2118532.81743512,4345566.52361358,119760.541915755,132.554516764879
"21",2757508.66192308,4444162.58520668,155881.810737827,135.562031027605
"22",3085944.55576145,4039702.43531324,174448.27348363,123.224624747332
"23",2443084.10153552,4252970.45645074,138107.407889904,129.730022680988
"24",2257098.93149916,3237075.63290762,127593.676609208,98.7417852010289
"25",2746559.89556009,3661719.75069745,155262.877586474,111.694870955167
"26",2220481.0943285,4417601.97967564,125523.672317913,134.751842479802
"27",2489190.42633415,4066374.96392412,140713.795857173,124.038227328652
"28",2137907.48997938,3948417.6747754,120855.791073212,120.440129962742
"29",2429761.62496539,4573127.8834555,137354.289033039,139.49591000424
"30",2131042.88452961,4578739.0569654,120467.735310311,139.667069826336
"31",2417144.18250717,3882353.98911298,136641.025715166,118.424963498
"32",2023317.60290223,4695412.08506772,114378.031153005,143.225992874817
"33",2725307.87766793,3753201.74825079,154061.502201291,114.48538213765
"34",2697825.9706872,3542493.32491172,152507.951533676,108.058060617607
"35",2734336.45667792,3963976.20621911,154571.887268762,120.914717937839
"36",2553952.45666861,4560748.17913479,144374.789817045,139.118287037244
"37",2558248.16278103,4545471.13066848,144617.625843799,138.652285247594
"38",2668102.08363739,4333910.22130992,150827.661857901,132.198960012789
"39",2353992.63172614,4175749.2625737,133071.072074555,127.374514375511
"40",2336852.08096195,4461009.19120037,132102.117696619,136.075909644924
"41",2575119.32201338,4541631.50759715,145571.351533477,138.535163722009
"42",2687284.69600231,3428369.41291729,151912.05386414,104.57689425563
"43",2038090.8593876,3750101.36416397,115213.162517498,114.390809908188
"44",2697270.32892392,3916897.20644702,152476.541135813,119.478648778466
"45",2698585.97459615,4045377.67129075,152550.914512226,123.397738691955
"46",2776039.22846145,4480141.41017453,156929.342629888,136.659507209701
"47",2328278.11794831,4314313.58876702,131617.432046046,131.601196259127
"48",2121809.92416726,4171418.85501946,119945.796576399,127.242422258723
"49",2983303.24458918,4039049.58881313,168645.965892371,123.204710714979
"50",1888022.09056216,4117724.39921571,106729.783392447,125.604559254361
"51",2448839.48292414,3873481.55677435,138432.759278544,118.154324221214
"52",3146684.83476041,3908041.58058743,177881.918064994,119.208522156289
"53",2162593.69454924,3834584.07242326,122251.300839593,116.967819029426
"54",2317923.97074942,3931733.37228687,131032.112682848,119.931202152775
"55",2170928.42364725,4516634.01044054,122722.46261027,137.772655280838
"56",2730251.14594097,3659957.42969258,154340.944880839,111.641114187685
