"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",993468.89072198,4589653.5867203,56160.7409383226,140
"2",589557.744783865,4589653.5867203,33327.666404256,140
"3",877228.765041537,4589653.5867203,49589.6931219856,140
"4",2706205.5925403,4589653.5867203,152981.651089292,140
"5",4898750.11213707,4589653.5867203,276926.070397005,140
"6",678827.762840708,4589653.5867203,38374.0955420686,140
"7",1176010.60825173,4589653.5867203,66479.8140410291,140
"8",5550367.44383126,4589653.5867203,313761.961785213,140
"9",390937.149328243,4589653.5867203,22099.6552299029,140
"10",4809847.98422726,4589653.5867203,271900.438068669,140
"11",2888768.37756493,4589653.5867203,163301.915136308,140
"12",1556935.04662427,4589653.5867203,88013.4512795032,140
"13",6723218.25195585,4589653.5867203,380063.152501431,140
"14",1397781.86784021,4589653.5867203,79016.5309665715,140
"15",6357567.83736518,4589653.5867203,359392.954974769,140
"16",5579443.60795819,4589653.5867203,315405.635720313,140
"17",5114380.2212178,4589653.5867203,289115.628427135,140
"18",1078519.25280529,4589653.5867203,60968.6331594873,140
"19",1648827.11078004,4589653.5867203,93208.1045369287,140
"20",6027656.18579844,4589653.5867203,340743.067726957,140
"21",2138572.79041087,4589653.5867203,120893.400469468,140
"22",2475470.02841148,4589653.5867203,139938.18252846,140
"23",648922.349644486,4589653.5867203,36683.5442033689,140
"24",1282137.95466265,4589653.5867203,72479.1870097429,140
"25",918012.38801274,4589653.5867203,51895.1890520569,140
"26",1984739.61222152,4589653.5867203,112197.2194932,140
"27",14061851.5927903,4589653.5867203,794915.68562547,140
"28",1390698.51663625,4589653.5867203,78616.1095183956,140
"29",2579159.75022065,4589653.5867203,145799.756714502,140
"30",5724807.6370289,4589653.5867203,323623.056169642,140
"31",1413875.52962972,4589653.5867203,79926.3047692046,140
"32",1832766.26760265,4589653.5867203,103606.174804857,140
"33",8616933.11910822,4589653.5867203,487114.748236759,140
"34",2738067.00286472,4589653.5867203,154782.774836467,140
"35",2900181.84165431,4589653.5867203,163947.117624195,140
"36",1202645.16313765,4589653.5867203,67985.4639420227,140
"37",1525646.31190104,4589653.5867203,86244.7008520971,140
"38",1169013.52733072,4589653.5867203,66084.2694471329,140
"39",979657.889478797,4589653.5867203,55380.0058089584,140
"40",2910654.41604479,4589653.5867203,164539.131669923,140
