"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2760120.42952564,3684515.62831755,156029.453814615,112.39022253378
"2",2772089.51950094,4587201.33824005,156706.065802819,139.925198104661
"3",2736108.40397925,3530695.49173954,154672.055350798,107.698186694032
"4",2334696.72366671,4973647.10005896,131980.275469028,151.713104453669
"5",2479516.57877203,3856091.20820752,140166.933794469,117.623859611336
"6",2114289.47610661,3854980.64834145,119520.666067313,117.589983769007
"7",2241291.58867213,4857717.98025914,126700.088401543,148.176873131346
"8",2510322.49249763,3849804.26602628,141908.390377829,117.432086552925
"9",2329967.27507079,4224182.82984441,131712.920003893,128.851902437546
"10",3056034.37834955,4537744.80035152,172757.452824083,138.416605969423
"11",2248135.86554317,4294151.48199599,127086.994991023,130.986183623726
"12",2162310.79102809,4145939.20717652,122235.308319334,126.465206586426
"13",2432823.34908301,4346996.00735548,137527.368126506,132.598120867037
"14",2350590.6457466,4618839.93236745,132878.757997025,140.890282526425
"15",2246805.75805111,4716064.78258922,127011.804088742,143.855970191924
"16",1980310.17028204,3938454.0648068,111946.823387607,120.136206067562
"17",2790366.54154312,3882670.00968824,157739.264838662,118.434603197315
"18",2247093.40268274,3706928.00891874,127028.064623712,113.073876152704
"19",2505671.30014494,4111553.19728053,141645.458733756,125.416316665982
"20",2551266.49148249,4276901.92708521,144222.952355001,130.460013697853
"21",2199026.88272112,4478044.51095462,124310.866933295,136.595544671954
"22",2325857.53618633,4742369.88387871,131480.596694155,144.658364993829
"23",2331679.65777849,3411462.82779235,131809.720902776,104.061186071391
"24",2617550.80448162,3979249.68480102,147970.000868934,121.380610833907
"25",2969041.39287187,4244741.95704137,167839.74421087,129.479025542415
"26",2169101.26565928,4356760.43880749,122619.1734712,132.895969141956
"27",2750741.65842247,4547570.77633274,155499.272407663,138.716331561209
"28",2204412.59819062,4095424.34031001,124615.321128162,124.924331828084
"29",2578036.51293195,4020674.53165666,145736.260173269,122.644209153521
"30",2542290.31591409,3795749.14249173,143715.529651158,115.783221959585
"31",2071945.24399947,4442093.61136609,117126.948989898,135.498920308635
"32",2523608.69065599,4525450.06709125,142659.458418102,138.041574907946
"33",2394751.00976086,4625012.48691477,135375.140909775,141.078566374061
"34",3068183.22948046,5415006.34751497,173444.22670038,165.176058351241
"35",2699044.68817327,4254175.81272387,152576.845565137,129.766790135231
"36",2612831.06244303,3971308.65659571,147703.194114943,121.138382542003
"37",2423757.39180227,3663679.32629156,137014.870067476,111.7546446566
"38",2579735.37962879,4171423.03511101,145832.297012814,127.242549765691
"39",2365559.23858286,4519392.64561718,133724.931714531,137.856803009513
"40",2465539.82772079,3910530.07049542,139376.828837707,119.284429538085
"41",2551392.14059496,5606468.58692292,144230.055292315,171.016305988813
"42",2620613.70295088,4699342.58477398,148143.146348434,143.345886445972
"43",2400512.85665864,4888704.77158918,135700.857793288,149.12207535723
"44",2543676.0091766,4463426.65882808,143793.86281394,136.149650606303
"45",2149479.94631669,3907860.13686064,121509.981384001,119.202987507264
"46",2401766.94556145,4174018.00070443,135771.751368962,127.321705017
"47",2647457.85963215,3914395.37726038,149660.645027219,119.402334503432
"48",2392098.76183099,4729029.05055333,135225.209482345,144.251424332565
"49",2994551.3511611,3686706.94131468,169281.820729026,112.457065011933
"50",2220927.33315158,3784938.42743978,125548.898173673,115.453458486444
"51",2901130.46051063,4899446.94500474,164000.742995192,149.449748078006
"52",2118609.77532479,3828460.88509761,119764.892340963,116.781041049478
"53",2330364.89661021,3323321.77731925,131735.397527321,101.372585105528
"54",2310117.98155275,4010504.30225174,130590.840549281,122.333982664793
"55",2372298.69378234,4037749.66310003,134105.91274077,123.165058572089
"56",2569138.48211971,4804910.55340224,145233.254988131,146.566067518182
"57",2332201.55196151,3981489.02998794,131839.223551811,121.448918456747
"58",2308351.60043195,4217593.10187808,130490.987123119,128.650893385805
"59",2673964.79579035,4016159.73898559,151159.080648658,122.506492665336
"60",2490104.06292646,3913839.19212358,140765.443682739,119.385368970483
"61",2588371.2062234,4706004.92447122,146320.479808166,143.549110401766
"62",2718684.65259658,4127768.09383515,153687.091657708,125.910926002995
"63",1674111.99410829,4565231.1760675,94637.4575801038,139.255033647575
"64",2721428.66429267,4534140.34283585,153842.210485721,138.306657790839
"65",2669439.10713994,4177326.59262523,150903.243721869,127.422628291527
"66",2452675.29794815,4764771.41611873,138649.597687741,145.341687700945
"67",2542055.98649168,4385017.94487767,143702.283021989,133.757918911165
"68",2601367.88794746,3912724.76131983,147055.181500568,119.351375051426
"69",2398531.00455516,4175906.67442901,135588.823804503,127.379315970953
"70",2667807.25161402,4258822.82768765,150810.995020077,129.90853985177
"71",2432859.18189341,4176824.20645477,137529.393753278,127.407303809507
"72",2986517.89249652,3556963.41124243,168827.689759135,108.499447325345
"73",2490635.75062992,4731838.41825993,140795.499958937,144.337119575461
"74",2455180.18185357,3577906.54112162,138791.198635095,109.13828381435
"75",2417298.49314198,3666147.02724934,136649.748886737,111.82991790491
"76",2320869.31752187,4022102.1796408,131198.612971489,122.687757258842
"77",2368681.21407425,3736033.92420938,133901.416814795,113.961705280479
"78",2509313.66338633,3784451.19481604,141851.361324479,115.438596238992
"79",2553438.0854238,4160011.76709495,144345.712439287,126.894467390396
"80",2759461.9761979,4314077.50746258,155992.231484751,131.593994978682
"81",2416979.93642415,4728800.30045942,136631.74089326,144.244446678904
"82",2345377.58865818,5047852.60696258,132584.064170803,153.97662407889
"83",2638834.59059615,3723604.20316187,149173.172109954,113.582556633687
"84",2834160.41064508,3585700.87755007,160214.929814477,109.376037509561
"85",2619172.33244514,3960939.35332559,148061.6657542,120.822083625236
"86",2400480.27000874,4001065.69450781,135699.015671788,122.046073117986
"87",2288902.81597409,4630327.84905571,129391.548423323,141.240702946173
"88",2531087.57387253,3917981.75843694,143082.239268871,119.511731292368
"89",2653330.68421462,4786366.42397088,149992.635473052,146.000408678939
"90",2544583.13296705,4136515.07390496,143845.14247118,126.177738560116
"91",3047916.9756435,4739755.29057715,172298.576502214,144.578611030855
"92",2162749.82749153,3941838.05642457,122260.127026106,120.23942928856
"93",2225694.91357919,3707660.62735185,125818.409229125,113.096223499556
"94",2255572.4457242,4661433.53811605,127507.384453556,142.189531956068
"95",2441953.9417638,3856259.54626703,138043.520021093,117.628994493062
"96",2578418.00685879,3846866.48281518,145757.82600366,117.342474201626
"97",2231756.73095124,3495058.61842991,126161.083426804,106.611141197225
"98",2157425.81640482,4401436.35478728,121959.160976554,134.258736095712
"99",2183211.10716088,4463421.09070922,123416.802023691,136.149480759793
"100",2586950.90168056,3570214.52912801,146240.190071639,108.903651361429
"101",2475380.6781568,4185428.53335665,139933.131563551,127.669764961205
"102",2848646.28066582,4229094.86734221,161033.815238167,129.001736240185
"103",2919309.57502761,4057514.74922279,165028.407324102,123.76796073124
"104",2305732.216879,3492460.15198935,130342.913517081,106.531879158205
"105",2284383.36885028,4231207.55249546,129136.064329684,129.066180302436
"106",2536206.02024494,4808815.57156181,143371.584756599,146.685183815744
"107",2396945.26595506,4549164.65534171,135499.182089953,138.764950276552
"108",2881860.91554494,4561688.31189519,162911.436693884,139.146964274854
"109",2053416.84234154,4156325.41800781,116079.539478408,126.78202124115
"110",2624695.49468245,4224721.91322716,148373.889807179,128.868346308997
"111",1990346.57681985,4755489.53504369,112514.18088897,145.058558849071
"112",2380904.21673142,4481790.14332665,134592.382472732,136.709799162446
"113",2627843.601213,4485390.25397782,148551.852093628,136.819614746921
"114",2435452.19707996,4434895.33944809,137675.976757035,135.279348602518
"115",2465224.91435034,4032834.36351146,139359.026802453,123.015125264619
"116",2295925.64464782,4064610.49993825,129788.548536244,123.984405192982
"117",3039228.77551476,4192916.08488759,171807.433033901,127.898160676595
"118",3012012.45271073,4572913.02195481,170268.89582497,139.489355999775
"119",2357188.13942892,4432460.0299575,133251.713946623,135.205063403812
"120",2424360.35845834,4318289.17228491,137048.955738887,131.722465039436
"121",2314892.91075244,4465364.92602483,130860.767030408,136.20877432935
"122",2517581.71539769,4520322.40768757,142318.753843169,137.885163905906
"123",2068701.57506929,4068756.63634878,116943.584566333,124.11087641494
"124",2158277.34246457,4741686.3114052,122007.29769718,144.637513715081
"125",2380500.72474218,4622715.4073122,134569.573093103,141.00849765574
"126",2889278.04110616,4470518.05424881,163330.726387845,136.365962216785
"127",2166265.24577996,4759934.2620213,122458.853425724,145.194138095981
"128",2707634.35616935,4629145.10781939,153062.41901749,141.204625327251
"129",2677464.11975001,4622782.11935444,151356.89723677,141.010532599279
"130",2388607.4412953,4089039.46987255,135027.845327343,124.729571625738
"131",2260457.43604912,3162303.01305143,127783.53268395,96.4609667074162
"132",2381137.67124301,4127849.55827668,134605.579643241,125.913410944745
"133",2531958.97032293,4210966.81000413,143131.499261573,128.448769010877
"134",2439390.42535316,3574247.49901451,137898.604581492,109.026670620605
"135",2337803.95267398,4384516.31692326,132155.926951367,133.742617557307
"136",2475075.9428668,4601599.76752656,139915.904894617,140.364399029529
"137",2456629.09865071,4291596.28237271,138873.105820761,130.908241369371
"138",3088937.12116221,4387714.6419167,174617.443038693,133.840177316583
"139",2124397.95765207,3730553.65941563,120092.097964835,113.794538618197
"140",2903817.01387099,4402786.74526049,164152.613706693,134.299927584934
"141",2273722.34862156,4528393.71220023,128533.397451239,138.131366067011
"142",2816654.30985015,4226051.36799541,159225.310913708,128.908899188215
"143",2158010.93187959,4079959.16977112,121992.237521682,124.452591677213
"144",2851127.81613796,4233279.49908678,161174.09629989,129.129381700386
"145",2475280.86542235,5223659.67098681,139927.489155244,159.33933577343
"146",2756862.62290313,4265269.01577683,155845.29018809,130.105170450448
"147",2629284.02130399,3657892.46853503,148633.278960969,111.578125869157
"148",2553997.52585596,4218878.92568073,144377.33757569,128.6901153726
"149",2508935.09558091,3878165.42437189,141829.96090757,118.297198068067
"150",2757273.35774227,4481364.72431488,155868.50900562,136.696822439797
"151",2068988.77390925,4161095.03792425,116959.819900724,126.927510824554
"152",2960221.00245997,4501897.47930721,167341.128033228,137.323141102984
"153",2756278.31475753,3742224.77942384,155812.259281235,114.150547360529
"154",2721434.24009503,4400173.08196694,153842.525685516,134.220201990358
"155",2404544.51065052,4695313.92650332,135928.766968407,143.222998705703
"156",2491212.47545168,4030455.02331988,140828.102180919,122.94254731935
