"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2402449.84177036,5626041.75700749,135810.355453533,171.613354057923
"2",5318476.72675251,5080318.82647022,300653.192492601,154.966953881606
"3",2536945.25962888,2068270.53474148,143413.373917709,63.0892657567042
"4",1678646.67520496,3029490.64238225,94893.8028493784,92.4097389747864
"5",4092187.91009672,6369645.91247487,231331.154136957,194.295802699941
"6",1168404.36072194,4658955.96824853,66049.8332927413,142.113957672541
"7",2037954.00532138,1683246.94576041,115205.426164774,51.344740502486
"8",3019340.84054917,3605619.41548138,170683.169180415,109.983620469297
"9",2059184.52840705,4998097.46594287,116405.586449746,152.458923535452
"10",1389345.12306905,2077378.98494833,78539.6022555863,63.3671043789148
"11",1477009.59973058,6998370.36356656,83495.270227941,213.474030749116
"12",2745513.13110925,7512435.70371,155203.704050497,229.154767053119
"13",3657208.52898567,2859395.08582282,206741.794002754,87.2212476282451
"14",2084472.4259425,9666107.66613775,117835.109885886,294.849065989379
"15",2969205.01817366,6463135.31691368,167848.993940047,197.147546600461
"16",2822280.6402817,2655526.92212004,159543.367058949,81.0025772255438
"17",3361670.5832764,4829016.21671691,190035.050428367,147.301372002559
"18",2455937.56476484,4514058.54440583,138834.013448793,137.694094832201
"19",2255601.37863255,2888866.35058393,127509.020029251,88.1202211539364
"20",2294053.91225384,4997370.79028378,129682.739608489,152.436757463361
"21",2323373.68671405,2734849.18843453,131340.184822132,83.4221753660574
"22",1949409.77009712,5752124.70840192,110200.025489975,175.459311680149
"23",1974744.89453624,4257638.87390318,111632.218660344,129.872425246017
"24",2032222.33962058,3044881.76012636,114881.415422642,92.8792202642698
"25",1363738.0431432,3281160.71831326,77092.0354567333,100.086529818498
"26",951752.519857274,2460635.40589753,53802.5168218964,75.0577250148896
"27",2962987.18423075,4368093.38743589,167497.500134326,133.241662510311
"28",1980826.23330481,6053352.15588313,111975.996401478,184.647770427752
"29",3168239.73176305,3037512.68181555,179100.415189386,92.6544383838904
"30",4186121.09883442,4086355.33722821,236641.192053066,124.64769647697
"31",2230613.21069937,4390265.14254012,126096.440290796,133.917976235507
"32",4886375.58045047,2861276.14271438,276226.538811492,87.2786262429583
"33",2440748.73359201,9692479.06385685,137975.389670415,295.653483057229
"34",4109712.81452029,2598218.87663867,232321.836005803,79.254487480687
"35",3518269.16195921,3390306.75111003,198887.55934017,103.415853982692
"36",1923506.18734842,4228399.1289168,108735.697403097,128.980513858644
"37",2890837.28575456,2540018.14908464,163418.870400784,77.4791679051224
"38",3552251.63447605,5239098.99690334,200808.586614688,159.810287575668
"39",2080590.95975645,6394918.68288898,117615.690819047,195.066707909043
"40",2118041.59934872,2613633.61222908,119732.77338475,79.7246891945814
"41",3486632.9576861,3952616.41534834,197099.166478504,120.568205790057
"42",1869221.92901645,4838552.73986394,105667.01130967,147.592268301236
"43",3296316.40185077,6326602.40549316,186340.582200365,192.982829756868
"44",3637545.75770622,4922619.75974045,205630.258639878,150.15659751701
"45",2667866.10700909,6443633.05667789,150814.322112274,196.552661522226
"46",1384324.48230381,3463307.53857058,78255.7857133735,105.642625579147
"47",2567052.85369589,4145858.22389297,145115.354529749,126.462736321626
"48",2105827.86092091,3663274.5682655,119042.331433182,111.742298164087
"49",1484165.77560692,2379019.94743434,83899.8084507819,72.5681767365824
"50",1992231.50929505,4759976.50644232,112620.736016578,145.195426694092
"51",2820689.26024805,4477045.1812164,159453.406434476,136.565061725756
"52",2959756.97889571,2866574.00239165,167314.896807042,87.4402289305693
"53",2029185.69646715,3343322.64998836,114709.75415468,101.982679554002
"54",932423.644575128,4168133.04456601,52709.8565811104,127.142193896213
"55",2316286.88289436,3517510.37630135,130939.568197782,107.295995956437
"56",2217589.25171353,2581206.95559239,125360.196616307,78.7355661936054
