"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",3065337.84627872,5458626.94930021,173283.377346812,166.506634643013
"2",1250567.05866477,1689601.8131589,70694.4860212305,51.5385855103887
"3",2546927.18014479,1518365.58033527,143977.651327295,46.3152996692367
"4",3023332.31302092,2257496.4408987,170908.806896445,68.8612976457037
"5",5502146.89404539,4717332.46741644,311036.056797428,143.89463887845
"6",1686508.19541253,4668012.85027131,95338.2141478921,142.390223290246
"7",767919.592091536,2243096.24599248,43410.4516766234,68.4220428634464
"8",5110610.77626592,4893406.24115491,288902.541914411,149.265486123809
"9",4082194.13611147,5174484.77772272,230766.20665141,157.839334754422
"10",1604239.13062541,2845678.54542624,90687.5485076327,86.8028466271157
"11",2298030.26423299,2885289.86252612,129907.522563916,88.0111261386738
"12",12548430.626584,1091329.50021628,709362.082883091,33.2892509518258
"13",5282879.68074056,2002530.04265993,298640.893468528,61.0839577922758
"14",2813434.36720948,2606429.35302931,159043.287735964,79.5049348560653
"15",3851722.90080438,7257092.87274644,217737.680584117,221.36594472493
"16",5775929.04189605,5141111.95163942,326512.946333249,156.821350376434
"17",1535558.44524617,6018281.47379915,86805.0331968144,183.57799568354
"18",4343750.02452829,3247511.68890986,245551.946423891,99.0601203025145
"19",3323488.37994038,5097315.22433634,187876.612605065,155.485401659046
"20",2279835.44740434,4812061.98933166,128878.970584204,146.784210567805
"21",1821157.87135243,5115114.37139559,102949.952812798,156.028336009365
"22",1999972.35103231,3529000.58835428,113058.325367901,107.646486392592
"23",2647275.04485731,20076781.6835051,149650.310518202,612.409930854768
"24",1162953.80142971,15089033.6141526,65741.713480195,460.26669901484
"25",7148399.7538709,7078122.34312974,404098.639071589,215.906736601067
"26",741648.349317533,2319772.3833233,41925.3397890369,70.7609250957298
"27",2897268.52169414,2558146.44979458,163782.427809465,78.0321425580974
"28",4264576.62636704,2072463.43396031,241076.278645195,63.2171634029087
"29",622770.991803578,2970155.48705979,35205.2094043585,90.5998155049239
"30",3837365.90406457,6870808.11690651,216926.080359805,209.582949604325
"31",3968422.80352114,1483334.83985601,224334.719570653,45.2467432794284
"32",4268739.32834973,6912499.97920352,241311.59595592,210.854692800472
"33",4107902.73777331,16798544.9920867,232219.512468332,512.412593773271
"34",2184508.46772393,4491191.69483128,123490.141743904,136.996578368279
"35",1152992.15267063,14005464.0532234,65178.5820318911,427.214152528755
"36",1934963.12409782,6044821.85746785,109383.357398028,184.38756739596
"37",3913025.13172301,7743341.794986,221203.092276133,236.198185944726
"38",7190990.71698802,5507486.02008591,406506.303839225,167.997002005332
"39",20250885.34523,10772155.2744726,1144781.41818676,328.587269154628
"40",7501518.2059121,5473593.50817332,424060.405454847,166.963165447058
"41",4927828.36431693,2734613.69368527,278569.862369621,83.4149919775348
"42",2673342.33987515,2950615.38811297,151123.893250517,90.0037762176734
"43",4307673.0695555,7688963.74269825,243512.51817305,234.539470929216
"44",1080098.72659345,9210211.76880522,61057.920724568,280.942694970175
"45",2728145.06872669,5506827.62604703,154221.888453474,167.976918754232
"46",4467890.255343,3594257.02739367,252569.586742494,109.63702909759
"47",1088043.01621614,1105632.03654589,61507.0109734983,33.7255268162916
"48",2198233.95124689,1308102.36069977,124266.042561317,39.9015583720411
"49",1157916.34858327,7238867.58175619,65456.9465519701,220.810011539467
"50",5426589.63593799,588440.010559352,306764.809214129,17.9494159900591
"51",4718084.75821606,2508960.91039438,266713.068024364,76.5318167958323
"52",3224025.13319075,2325937.07526582,182253.960818222,70.9489691072538
"53",6922521.37802344,6142739.94282894,391329.74709318,187.374401084284
"54",1744171.94270125,10095588.5178611,98597.9425634052,307.949688532056
"55",2291916.68377839,2161062.25091557,129561.92220207,65.9197277989726
"56",503873.6641885,5638691.96747232,28483.9501109782,171.999228379724
"57",4214041.2167705,7169820.40395746,238219.514761526,218.703838446188
"58",1528058.72390277,4997682.14122173,86381.0743678967,152.446254722902
"59",14594331.988912,1067268.58197659,825016.772695835,32.5553113439861
"60",17000866.2715701,3175612.09752665,961058.021364764,96.8669389210757
"61",4664410.60384849,7130042.78570195,263678.87107399,217.490486185381
"62",2593413.3254095,2627420.47708347,146605.510524311,80.1452353301763
"63",3274144.05204439,4400011.52125988,185087.180503444,134.215273840867
"64",5681219.35656232,34327357.7274779,321159.01310791,1047.10083038774
"65",1882181.699355,3766925.34099355,106399.62640351,114.903998259256
"66",2282877.04516029,1903240.21474184,129050.91193557,58.0552813037601
"67",2449103.55843265,4748041.40663135,138447.6874523,144.8313656725
"68",2666017.85500074,8947053.21318793,150709.84052941,272.915466533367
"69",1993224.60704522,1298091.57398434,112676.875776962,39.5961954260849
"70",2020081.58641039,6936804.04272053,114195.099321352,211.596049163886
"71",1104114.45532821,9106090.00044625,62415.5285294159,277.766627910902
"72",3299711.9864965,3509745.76834059,186532.534410851,107.059149080313
"73",7652198.13763886,2684338.78742433,432578.333584596,81.8814368314784
"74",2527345.62512048,26114098.7137022,142870.707114789,796.568575566683
"75",1949597.32943208,408543.416299396,110210.628208711,12.4619597538704
"76",6898101.63833888,13580889.2041558,389949.300571891,414.263179705567
"77",3473793.55298439,3571950.8390135,196373.355647397,108.956614701554
"78",830296.849759984,1943557.74991933,46936.6345708003,59.2851028617923
"79",3479765.18794557,19807315.1164251,196710.931838422,604.190286675008
"80",1411773.26071969,3093572.96389618,79807.4636250663,94.3644671132911
"81",1859719.26346724,13069713.9857423,105129.8261566,398.670601916046
"82",1081261.4948959,1375257.70240341,61123.651951801,41.9500240483424
"83",1318321.74433775,7992179.85424251,74524.654620342,243.788590675207
"84",840976.781583142,6555202.37329003,47540.3705206229,199.955904061247
"85",5604840.97733573,19203107.9774575,316841.347593576,585.759919794986
"86",2540541.00953031,9679107.11397656,143616.641458927,295.24559323551
"87",1627129.31652663,8050947.65864392,91981.5294389271,245.581208017832
"88",7237409.08688405,4221547.94160934,409130.331698433,128.771529410271
"89",2275625.64182433,4992008.09302053,128640.990509752,152.273177009484
"90",5598249.17737736,2614709.81074552,316468.713509875,79.7575168992118
"91",4199745.73297457,6653746.5329057,237411.391860499,202.961835137639
"92",2025784.00651041,4154453.99238071,114517.456811304,126.724936412667
