"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",1545483.78383738,9469307.03590858,87366.1120333554,288.845979326847
"2",8486600.16991146,4360786.56781461,479747.033893688,133.01877973111
"3",989119.439772309,559288.02343817,55914.8667189187,17.0601815152015
"4",4426480.80075392,32334672.8220588,250228.712585997,986.317182670655
"5",4220395.50112528,4311338.49957488,238578.722101414,131.510445948884
"6",7727619.3113595,17025297.6567665,436841.888325108,519.329319067534
"7",3425501.50317598,2692451.8749036,193643.408767329,82.1289135147698
"8",2926065.80976834,15284640.028706,165410.33689687,466.23335804913
"9",1170244.84303225,3428750.91722679,66153.8756550099,104.588531430924
"10",5157709.78112374,6730718.00065836,291565.046030016,205.309725949388
"11",6077781.34413698,5398391.55548807,343576.640129911,164.669250846096
"12",2588145.68418717,21855985.9614234,146307.731060046,666.681695423074
"13",2273818.7895832,3589912.58838436,128538.849253418,109.504508973836
"14",980171.147648756,5625072.06251597,55409.0202646567,171.583775087257
"15",4564558.79726474,1290147.52849457,258034.254021413,39.3538750967714
"16",3718157.21914886,886196.92074834,210187.2200556,27.0320115800776
"17",7015541.41687139,13642694.8872634,396588.164696993,416.148462651563
"18",915342.539871082,3257808.89124522,51744.2626856366,99.3742198962446
"19",1539454.99462516,3382511.06040846,87025.3049157078,103.178058977557
"20",1887257.1994855,5904581.13902767,106686.544142579,180.109749863405
"21",4347372.4908269,5008665.12338263,245756.72424155,152.781272927102
"22",3523484.25471143,9887436.78242085,199182.368242353,301.600354663821
"23",3825521.52424822,1713970.68527687,216256.518229925,52.2819187559275
"24",1005368.70809084,5511680.86769215,56833.4369499512,168.12495908396
"25",1318247.76108435,5278906.01795799,74520.4723511569,161.024536721568
"26",644880.195277288,7111262.81272471,36455.0414426192,216.917633318136
"27",395974.501015107,3344237.73380217,22384.4164395826,102.010592713789
"28",1023286.45356066,1655342.39901669,57846.3261012139,50.4935571897791
"29",2020149.40989003,2267960.60456548,114198.93337887,69.1804901262839
"30",5297300.90312171,3735094.65629987,299456.124364759,113.933054423754
"31",3920949.998849,969474.517590375,221651.084572409,29.5722607160077
"32",6026064.29578538,725123.136682261,340653.078273376,22.1187148915218
"33",8203696.35995831,2309278.44584147,463754.497308373,70.4408244128138
"34",6593809.6880899,5673153.01158213,372747.693609512,173.050407098164
"35",4081785.54849267,9682389.74233255,230743.109216127,295.345724533255
"36",12050979.6025355,8326508.81047078,681241.204260724,253.986757701884
"37",7157509.6249857,3744864.96644254,404613.619577207,114.231082018676
"38",3198709.26026471,2263251.41806167,180822.855934814,69.0368439669222
"39",5739666.80718931,2369829.80675788,324463.04422939,72.2878462779989
"40",2194960.66613253,5642207.99260186,124081.003936513,172.106479070617
"41",7063910.12432006,3309272.29299343,399322.445029185,100.944028185392
"42",13205259.2703096,2340700.50837333,746492.569449548,71.3993038865563
"43",6315397.45308966,8865903.67516992,357009.065505572,270.440130408786
"44",6695492.92880318,3973685.45472133,378495.841531203,121.210882945639
"45",3696623.71992984,1858777.18620885,208969.932546721,56.6990081391296
"46",2802296.24224963,3197455.86716891,158413.6501537,97.5332479773331
"47",4105836.55224452,1669507.04553214,232102.711115722,50.9256269472662
"48",8178822.00027958,11108277.7287152,462348.35114419,338.84014395331
"49",1884887.17115614,9261056.65097393,106552.566573412,282.493636314466
"50",992370.423080365,9588019.08117913,56098.6446238573,292.467099314196
"51",1846357.33915895,2727496.75405358,104374.477321298,83.1979011819855
"52",1100841.22309667,850283.83476491,62230.4928940746,25.9365406599568
