"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2697508.41272856,7314395.68998231,152490,223.113874990568
"2",2697508.41272856,6674722.85297903,152490,203.601684040128
"3",2697508.41272856,2725397.6014636,152490,83.1338699088092
"4",2697508.41272856,1221717.09853405,152490,37.2665149042304
"5",2697508.41272856,6472292.77831026,152490,197.426880230178
"6",2697508.41272856,3478100.47635628,152490,106.093860351198
"7",2697508.41272856,2804191.57840267,152490,85.5373534317023
"8",2697508.41272856,1868166.13234607,152490,56.985402838506
"9",2697508.41272856,3681433.12091653,152490,112.296195603863
"10",2697508.41272856,5911800.45062449,152490,180.329963351081
"11",2697508.41272856,3044680.26902905,152490,92.8730741024539
"12",2697508.41272856,11464076.0991912,152490,349.693200927099
"13",2697508.41272856,10040945.3069281,152490,306.282885278592
"14",2697508.41272856,11752537.5622869,152490,358.492253855679
"15",2697508.41272856,5546667.03507548,152490,169.192155843175
"16",2697508.41272856,2972803.16836021,152490,90.6805787640793
"17",2697508.41272856,6464598.94447209,152490,197.192192204821
"18",2697508.41272856,1479490.38476598,152490,45.129474360885
"19",2697508.41272856,2335804.60695776,152490,71.2499622891507
"20",2697508.41272856,3082724.621247,152490,94.0335558708216
"21",2697508.41272856,2324358.52539945,152490,70.9008179827483
"22",2697508.41272856,6853033.25061872,152490,209.040755899883
"23",2697508.41272856,11016236.1847834,152490,336.032564708606
"24",2697508.41272856,7206058.10492357,152490,219.809211224198
"25",2697508.41272856,4116632.49028754,152490,125.571252328891
"26",2697508.41272856,2591993.32948572,152490,79.0645871788571
"27",2697508.41272856,5302011.9002806,152490,161.729344494975
"28",2697508.41272856,966081.135411614,152490,29.4687510510515
"29",2697508.41272856,3207284.20862136,152490,97.8330457240136
"30",2697508.41272856,4167542.01026443,152490,127.124165345548
"31",2697508.41272856,2813094.19535754,152490,85.8089134416534
"32",2697508.41272856,2300904.56956462,152490,70.1853927867428
"33",2697508.41272856,11274878.0994573,152490,343.922020278656
"34",2697508.41272856,3421779.99894826,152490,104.375894781871
"35",2697508.41272856,5384175.83530759,152490,164.235623168612
"36",2697508.41272856,9700961.92401244,152490,295.912239061216
"37",2697508.41272856,7437596.67822702,152490,226.871922962677
"38",2697508.41272856,2434977.81351183,152490,74.2750814305477
"39",2697508.41272856,1783915.11573725,152490,54.4154610983793
"40",2697508.41272856,4715002.56964233,152490,143.823569094596
"41",2697508.41272856,6596071.31769067,152490,201.202545470666
"42",2697508.41272856,12476314.3991597,152490,380.569902037098
"43",2697508.41272856,5099553.68688144,152490,155.553682358318
"44",2697508.41272856,1663158.61111741,152490,50.7319781671853
"45",2697508.41272856,3109284.1194553,152490,94.8437106415261
"46",2697508.41272856,6666874.97523478,152490,203.362297153201
"47",2697508.41272856,4317636.38549778,152490,131.702552828532
"48",2697508.41272856,20621285.6194948,152490,629.01914756322
"49",2697508.41272856,2776875.82990724,152490,84.7041304624512
"50",2697508.41272856,7517046.85284858,152490,229.295422740352
"51",2697508.41272856,1640601.6485536,152490,50.0439143080587
"52",2697508.41272856,2363086.63985348,152490,72.0821568182656
"53",2697508.41272856,3639940.8825123,152490,111.030541613462
"54",2697508.41272856,7786131.37775233,152490,237.503413338057
"55",2697508.41272856,11897066.6362575,152490,362.900880775678
"56",2697508.41272856,2124481.23808897,152490,64.803882844891
"57",2697508.41272856,3494639.00222402,152490,106.598341479836
"58",2697508.41272856,5321014.2892478,152490,162.308981804227
"59",2697508.41272856,6349050.90715754,152490,193.667585190722
"60",2697508.41272856,13678606.0517455,152490,417.243874959375
"61",2697508.41272856,3237311.9714507,152490,98.7489943281242
"62",2697508.41272856,6282111.72858745,152490,191.625713223102
"63",2697508.41272856,4106701.14010908,152490,125.268312466718
"64",2697508.41272856,3604763.60675831,152490,109.957515400806
"65",2697508.41272856,4110438.88288932,152490,125.382326297903
"66",2697508.41272856,6156051.18009893,152490,187.780438965485
"67",2697508.41272856,4609031.95945388,152490,140.591106089259
"68",2697508.41272856,4127701.25871811,152490,125.908887305257
"69",2697508.41272856,1988987.79187073,152490,60.6708732152669
"70",2697508.41272856,5135167.25475924,152490,156.640016960414
"71",2697508.41272856,2560477.7182553,152490,78.103254152542
"72",2697508.41272856,7252124.21583393,152490,221.21438383812
"73",2697508.41272856,5694314.96457763,152490,173.695918434345
"74",2697508.41272856,3296078.58429782,152490,100.541575324303
"75",2697508.41272856,1845157.40643997,152490,56.2835586653042
"76",2697508.41272856,3213778.61892265,152490,98.0311472637052
"77",2697508.41272856,5645754.05792189,152490,172.2146460892
"78",2697508.41272856,10914437.1562229,152490,332.927349090656
"79",2697508.41272856,5853049.13100386,152490,178.537848850177
"80",2697508.41272856,3956976.51576535,152490,120.701203639862
"81",2697508.41272856,2328706.55911625,152490,71.0334477572727
"82",2697508.41272856,4786665.33772021,152490,146.009526562046
"83",2697508.41272856,4770611.43636336,152490,145.519828124574
"84",2697508.41272856,3048141.06095942,152490,92.9786399934513
"85",2697508.41272856,2556983.24737302,152490,77.9966609392909
"86",2697508.41272856,3706904.04146704,152490,113.073145064142
"87",2697508.41272856,5359380.82306858,152490,163.479291204146
"88",2697508.41272856,2278482.74056323,152490,69.5014509595692
"89",2697508.41272856,2506005.76837789,152490,76.4416749420974
"90",2697508.41272856,7845115.48346209,152490,239.302628604163
"91",2697508.41272856,9050358.5041669,152490,276.066628263503
