"","stat1","ifngr","factor.stat1","factor.ifngr"
"1",2764533.84406553,2819359.10167705,156278.943892203,86.0000143315483
"2",2058646.36842711,9280513.17438592,116375.164296119,283.087126264462
"3",3020299.41659461,3922921.96579679,170737.357430757,119.662424371337
"4",1643520.93650705,4979671.39694478,92908.1468014606,151.896865939821
"5",2986506.36897486,4717411.67572122,168827.038335099,143.897055000378
"6",3169957.88371178,3821411.05055811,179197.542223143,116.565997186824
"7",1704244.49543067,4119125.50817384,96340.8461978994,125.647297829382
"8",2001141.01024216,3010676.24733905,113124.389607801,91.835836117789
"9",2615681.15505674,3054202.79807918,147864.309691307,93.1635435337144
"10",1353794.53109116,5048708.40541354,76529.9292754658,154.002728834047
"11",3049680.79311317,6097181.53518927,172398.28500532,185.98471514197
"12",2269440.16552169,9669454.63941843,128291.325879629,294.95116002555
"13",9119656.18232539,2834539.94305411,515533.654939053,86.4630814786935
"14",3289068.11815645,10849488.5506112,185930.837127716,330.946196349203
"15",1959222.05527457,3288998.59690559,110754.713423347,100.325611697379
"16",1477043.14786815,6145546.87285955,83497.1667022857,187.460021969795
"17",3555956.30930707,2460886.91789881,201018.011676095,75.0653969839203
"18",2058726.90909294,6345385.75722905,116379.717255463,193.555785687711
"19",3155088.45865847,3797181.64378904,178356.974454872,115.826918107417
"20",3193832.5515194,3963628.3794962,180547.175861653,120.904108043151
"21",1831393.35166092,5543284.63774453,103528.563943305,169.088981253332
"22",1668162.89778509,5737984.73104938,94301.1554970247,175.027994415795
"23",2097629.97202508,4807972.24406058,118578.905231497,146.659459466849
"24",3351232.89882134,2151528.41406254,189445.008708742,65.6289134413735
"25",4026219.06750945,3649748.33993708,227601.939147797,111.329702326471
"26",2375294.78362637,3052577.86426692,134275.281532415,93.1139775415502
"27",4584568.74697256,2652741.86584185,259165.415361466,80.9176235636653
"28",1475021.47824382,2291719.06448061,83382.881831269,69.9052037294506
"29",2786938.26363641,3218843.29159059,157545.464479958,98.1856369566885
"30",1548411.3762426,5906378.63953359,87531.6086686078,180.164579724979
"31",1592470.65979908,4455759.20706394,90022.2775087216,135.915767323676
"32",1263437.69453833,1291779.69326659,71422.0623487402,39.4036616577321
"33",2098433.03346956,4920130.99333844,118624.302250127,150.080681701209
"34",1690235.47918795,6749889.58665941,95548.9172916645,205.894524341997
"35",1852244.19142594,3159944.65577817,104707.260751354,96.3890288123185
"36",1429962.82298775,2144949.01150101,80835.7185647615,65.428219349497
"37",3926705.12499961,4679591.55629507,221976.421532459,142.743413092635
"38",3057068.24714924,2793766.52921301,172815.897369621,85.2193540753293
"39",5082846.7736113,4446098.24261145,287333.044394097,135.621075143146
"40",1800155.26643343,3151370.77094766,101762.676729067,96.1274962470406
"41",2115578.49369759,6541908.332893,119593.534159779,199.550390742994
"42",2493978.22725616,5141765.12225395,140984.449976045,156.841274295376
"43",1593238.76223753,3020616.83005346,90065.6982966927,92.1390576036205
"44",3117548.03209883,1923396.23466553,176234.816236915,58.6701082696732
"45",2589104.05186735,3276630.20234697,146361.907531512,99.9483337164835
"46",3099955.02325955,4949396.40720046,175240.28442925,150.973376076344
"47",1136558.50414783,5029274.89924501,64249.5887982028,153.409940988039
"48",4088808.22094787,3410680.09534172,231140.100498022,104.037310077045
"49",1176725.52301519,4242498.07882897,66520.2281327019,129.410579646924
"50",2385502.27801068,3522848.54313822,134852.31062019,107.458828149116
"51",1397669.98935044,3522297.06504516,79010.2064817897,107.442006196965
"52",2488606.81058458,6027463.94919219,140680.804091427,183.858092324982
"53",1534672.87516774,5885642.34694978,86754.9719697119,179.532052474963
"54",2177820.29880941,6806592.79899871,123112.059928491,207.624164624756
"55",3154974.13772328,5970405.96642107,178350.511898787,182.117630340864
"56",2389471.8471999,6509256.93467225,135076.71014488,198.554412361503
"57",2536739.39121691,1830740.54515563,143401.736187872,55.843795501991
"58",3009650.84924147,2683733.00701023,170135.394512674,81.862958474371
"59",815353.070725158,6635965.78329844,46091.8635761046,202.419461972
"60",3028250.98606556,4231244.77708933,171186.859209104,129.067315778795
"61",3020565.65681576,2779941.2354454,170752.407975598,84.797635727551
"62",2823917.76198671,4562097.82291432,159635.913457551,139.159455749776
"63",3184315.39727207,4936111.15363272,180009.171663288,150.568130786184
"64",1672274.90185763,4680808.29172145,94533.6068577182,142.780527649643
"65",2683026.00726251,5970914.90704126,151671.310427394,182.13315475583
"66",1504187.9409562,11792958.6000765,85031.6603403643,359.725232594405
"67",3780320.62484949,1531237.21524174,213701.313909973,46.7079281874585
"68",3540922.06699341,4306891.24934386,200168.126797297,131.374789734188
"69",2809454.04335505,7976417.00191911,158818.28025065,243.307770220334
"70",3653613.76417216,2545182.1928137,206538.582148502,77.6366887524825
"71",1992154.53313097,4568093.10251629,112616.384558319,139.342332110359
"72",5983297.28184478,5752746.21459964,338235.461362515,175.47826972699
"73",4703801.33111174,3534107.37178737,265905.62668744,107.802260606729
"74",2613440.37077984,9367879.11464961,147737.638281212,285.752083740186
"75",2974195.02082729,4213821.82656382,168131.078511521,128.535856698608
"76",2937739.88582209,4664033.21987794,166070.271764557,142.26883106651
"77",2258655.81265594,4014582.6205415,127681.687014098,122.458385204065
"78",2461345.72990519,5921205.8960306,139139.7367223,180.616861334115
"79",2793188.2014617,5316620.86636741,157898.773116358,162.174967506278
"80",2730346.9615691,1836743.86897828,154346.361332949,56.0269172385863
"81",1652709.14789322,3058159.90768137,93427.5558782463,93.2842487969416
"82",2340815.21877419,4373225.78392108,132326.153655927,133.398218009403
"83",6644671.26700852,2365326.09316366,375622.895826752,72.1504677392318
"84",1007847.34767346,5227771.78889015,56973.5543072024,159.464769315546
"85",2367190.54335151,5991594.49140065,133817.149282045,182.763952212677
"86",2849886.71564927,4527842.95144501,161103.936958541,138.114565996097
"87",2270679.18510347,5327754.19894969,128361.367587427,162.514571908238
"88",2112443.82960346,6876363.28639697,119416.331773511,209.752401113894
"89",2060064.49470896,6357359.61795415,116455.330895674,193.92102904864
"90",3152014.03657062,5803608.71581723,178183.177545856,177.029748512026
"91",1869271.83006726,2358604.05421351,105669.832213287,71.9454227537577
"92",2162144.26299697,4567571.48910609,122225.89449903,139.32642113232
"93",3546368.09573829,8895548.55505941,200475.990498254,271.344399784701
"94",4054449.03441491,6219374.281185,229197.777601201,189.712008306078
"95",3075354.10254776,2554015.2184555,173849.595754605,77.9061259913691
"96",919544.927949174,3862980.17381843,51981.8234491191,117.833996426088
"97",3004136.31763928,4560870.17761494,169823.658349017,139.122008404641
"98",3506978.82850875,2454570.43597921,198249.317420428,74.8727228633064
"99",3665570.99479135,2846542.16678758,207214.523727967,86.8291900075697
"100",1487618.50189471,4221906.65514755,84094.990875104,128.782471389747
"101",3858353.61701192,9238380.70476258,218112.514601211,281.801943050562
"102",2507667.73463873,7268472.23567225,141758.317064251,221.713053886768
"103",4662179.51368,5424130.8477483,263552.747671301,165.454386553693
"104",2589760.07183379,5641074.66034018,146398.992303596,172.07190859299
"105",2552344.0927732,5181308.98261448,144283.869095814,158.047496147607
"106",3571363.80504959,4515040.5623824,201888.996550393,137.724049710957
"107",1571808.75483825,3703426.29949894,88854.2611746074,112.967062139509
"108",1913605.39280855,1953491.10565805,108176.006040408,59.5881039003551
"109",3173238.51069459,3604116.19332828,179382.995883361,109.937767095517
"110",3091714.03730567,5060224.96339452,174774.421953279,154.354022910358
"111",2583247.95742678,5221077.38470203,146030.862839666,159.260567284036
"112",1123165.85370754,4268788.57411043,63492.503016374,130.212528916048
"113",2349953.16028507,6498226.19412915,132842.720979469,198.217937364675
"114",4751671.29476167,3738408.89257595,268611.713060529,114.034149870259
"115",2737356.40500308,4916615.03407681,154742.604779013,149.973433019511
"116",6015908.27020472,5415282.82906043,340078.958714198,165.184491976053
"117",1648334.40363645,4461776.77237175,93180.2518296036,136.099323473868
"118",2589372.05196941,8419964.58320513,146377.057562321,256.837475721358
"119",1858332.31333991,3266684.23459089,105051.42194332,99.644947968618
"120",1677046.96619802,5304122.09165857,94803.3713885102,161.793712488623
"121",2277945.58007385,3928884.21809786,128772.136489502,119.844293287231
"122",2691963.37083613,7622881.93901829,152176.539091338,232.523751803493
"123",1723617.70265036,6512331.14579174,97436.0125206408,198.648186226697
"124",2871877.90671366,6511494.95689067,162347.097761891,198.622679629317
"125",1545813.54543325,3994291.6511277,87384.7534379628,121.839441821028
"126",3568117.02165902,6367543.02484317,201705.456066555,194.231657495324
"127",3296056.7490835,5962891.42021888,186325.904043925,181.88841119645
"128",2806659.31722503,5725437.51069552,158660.294538518,174.645261641665
"129",3435363.07870995,1422198.52742938,194200.883081803,43.3818784093447
"130",2006767.97808937,3973966.68420577,113442.481786114,121.219461398692
"131",2661172.91792609,4449527.39385651,150435.956507018,135.725675885933
"132",4709854.42889986,9671986.89834444,266247.807967526,295.028402510837
"133",1914835.40848201,4404656.71038929,108245.538757771,134.356967863266
"134",4192928.35284594,5056352.4912497,237026.005742365,154.235899376625
"135",2256688.89418578,4210076.66709095,127570.49722277,128.421616633145
"136",2547417.85224622,4921740.56741082,144005.388993801,150.129779169215
"137",2431191.52849903,1780535.58131399,137435.12139998,54.3123738369299
"138",1327785.40045334,2258065.33513743,75059.6345723069,68.8786508493644
"139",5428442.68748854,1898100.1612763,306869.562114846,57.8984922407994
"140",2761156.95151645,6383065.80494725,156088.048344898,194.705154933314
"141",1697212.25506295,5619295.66280263,95943.3140424432,171.407575305598
"142",3965944.93757097,4264555.92653053,224194.645946801,130.083418810026
"143",3386177.18205636,4003322.99578425,191420.407089471,122.114928462454
"144",1538652.21003674,4765592.14760567,86979.9235477352,145.366722794771
"145",4839493.41043979,3511476.62332921,273576.292357692,107.111946027584
"146",3390170.97224227,4753537.41624125,191646.175825752,144.999012605073
"147",1508176.29586589,5487360.27711519,85257.1218207845,167.383098589167
"148",2331228.31559711,3114800.77224792,131784.206554456,95.0119872611824
"149",1784769.21864064,4297623.32229543,100892.90430617,131.09208652745
"150",1511685.09981416,6038955.91040595,85455.474312123,184.208636116475
"151",4747564.75683166,6333124.04490907,268379.570700567,193.181761876902
"152",3688424.65289117,4720834.28519604,208506.439744687,144.001456196987
"153",2163576.55706044,7308345.84599457,122306.862002489,222.929334231166
"154",1887883.64658111,4252464.94754305,106721.957161926,129.714602944893
"155",1597922.36224638,9329473.08988788,90330.4619437602,284.580569732637
"156",2031702.89351565,5884188.48630316,114852.051163325,179.487704794538
"157",3130699.35575709,2433429.51174846,176978.259829226,74.2278529757688
"158",2208741.41369439,5372912.3038146,124860.028826961,163.892047258312
"159",1466404.80794254,7371881.58408493,82895.7819401098,224.867389721539
"160",3641765.84195475,3949434.66214298,205868.819766888,120.47115152652
"161",3043912.30778016,4347917.5601551,172072.192851434,132.62623135283
"162",3417542.97460129,4760229.70961822,193193.513591237,145.203150249685
